爆	2643
炸	2644
侏	2645
吹	2646
逊	2647
售	2648
鞍	2649
仔	2650
淆	2651
毁	2652
痹	2653
嵇	2654
韵	2655
褶	2656
柔	2657
赞	2658
驿	2659
梳	2660
赶	2661
冗	2662
铬	2663
辟	2664
廇	2665
耶	2666
席	2667
勾	2668
画	2669
腮	2670
颌	2671
轮	2672
丛	2673
孤	2674
撤	2675
翔	2676
桡	2677
屈	2678
抛	2679
砖	2680
猕	2681
猴	2682
淇	2683
祭	2684
玮	2685
滇	2686
剌	2687
疟	2688
筑	2689
宅	2690
爽	2691
淬	2692
猜	2693
颞	2694
砚	2695
陡	2696
峭	2697
岑	2698
闵	2699
赤	2700
遇	2701
荫	2702
姻	2703
坭	2704
钝	2705
珍	2706
鲨	2707
咸	2708
疤	2709
痕	2710
绵	2711
圈	2712
蚀	2713
贬	2714
摆	2715
晟	2716
痤	2717
汝	2718
肇	2719
詹	2720
稿	2721
瞿	2722
辖	2723
渝	2724
坪	2725
坝	2726
岸	2727
黔	2728
姆	2729
俄	2730
锅	2731
奏	2732
褚	2733
姿	2734
硼	2735
庸	2736
绩	2737
晴	2738
蝶	2739
舍	2740
笑	2741
祎	2742
浴	2743
峦	2744
√	2745
恤	2746
朋	2747
苫	2748
醯	2749
廖	2750
睑	2751
溢	2752
框	2753
疽	2754
蜂	2755
筋	2756
翠	2757
皎	2758
夷	2759
陵	2760
馒	2761
池	2762
觙	2763
筐	2764
垫	2765
沸	2766
吟	2767
椭	2768
瀑	2769
侉	2770
姝	2771
锴	2772
菘	2773
缠	2774
傍	2775
嗅	2776
茎	2777
驴	2778
觅	2779
航	2780
掺	2781
栗	2782
遥	2783
琰	2784
腿	2785
诞	2786
拥	2787
铀	2788
铅	2789
磨	2790
苑	2791
岔	2792
豚	2793
孰	2794
蝇	2795
铃	2796
盈	2797
暨	2798
甫	2799
郎	2800
觹	2801
畅	2802
摔	2803
咯	2804
瘢	2805
徙	2806
咳	2807
嗽	2808
痰	2809
膈	2810
隗	2811
铂	2812
甙	2813
搜	2814
尧	2815
懒	2816
鼹	2817
糍	2818
臻	2819
爨	2820
拳	2821
翱	2822
斟	2823
嗍	2824
糟	2825
粤	2826
§	2827
怪	2828
婢	2829
骥	2830
栏	2831
⑥	2832
⑦	2833
⑧	2834
蓑	2835
歹	2836
靳	2837
涎	2838
销	2839
投	2840
票	2841
妻	2842
晗	2843
腊	2844
桔	2845
昕	2846
慜	2847
锰	2848
狒	2849
倪	2850
刮	2851
晔	2852
屑	2853
颋	2854
脸	2855
唇	2856
疸	2857
巩	2858
啰	2859
墨	2860
骝	2861
牢	2862
柚	2863
纶	2864
铝	2865
炭	2866
卟	2867
鸦	2868
艽	2869
饭	2870
圳	2871
赏	2872
仿	2873
捕	2874
裕	2875
芮	2876
戈	2877
腌	2878
壮	2879
酥	2880
疙	2881
瘩	2882
犁	2883
腻	2884
泪	2885
瞬	2886
棱	2887
潍	2888
渊	2889
淳	2890
慕	2891
裴	2892
钢	2893
俯	2894
纱	2895
饵	2896
®	2897
殷	2898
翰	2899
尊	2900
迈	2901
钆	2902
咨	2903
陪	2904
锬	2905
庶	2906
橘	2907
览	2908
酞	2909
蚝	2910
矗	2911
函	2912
讶	2913
耘	2914
拐	2915
窒	2916
牺	2917
牲	2918
堪	2919
荒	2920
灾	2921
俭	2922
寄	2923
裁	2924
沁	2925
泸	2926
侠	2927
捐	2928
﹤	2929
逢	2930
娣	2931
鲑	2932
镍	2933
喃	2934
疱	2935
苍	2936
玥	2937
拾	2938
篷	2939
樊	2940
芹	2941
皇	2942
郊	2943
抚	2944
袋	2945
桑	2946
逞	2947
绀	2948
惹	2949
睫	2950
勍	2951
璇	2952
愉	2953
忘	2954
觟	2955
漆	2956
槽	2957
襻	2958
朔	2959
井	2960
坊	2961
骗	2962
勿	2963
款	2964
邮	2965
妤	2966
敖	2967
戚	2968
喷	2969
搀	2970
扶	2971
蛛	2972
迥	2973
摸	2974
炯	2975
歌	2976
̂	2977
镭	2978
苛	2979
尢	2980
懈	2981
孝	2982
颉	2983
姗	2984
甩	2985
霓	2986
癣	2987
癜	2988
翩	2989
蔚	2990
涕	2991
鲍	2992
浑	2993
犯	2994
抬	2995
敷	2996
芡	2997
菝	2998
葜	2999
薜	3000
灼	3001
邪	3002
拈	3003
羌	3004
砂	3005
祛	3006
蠲	3007
府	3008
漓	3009
涩	3010
杞	3011
萸	3012
萆	3013
熏	3014
腑	3015
灸	3016
穴	3017
盏	3018
觇	3019
‰	3020
痿	3021
∥	3022
柄	3023
榷	3024
谜	3025
冕	3026
咏	3027
蜀	3028
啊	3029
懿	3030
蓿	3031
嚣	3032
簖	3033
骊	3034
堰	3035
鞲	3036
甬	3037
霸	3038
弘	3039
彰	3040
■	3041
艺	3042
簋	3043
哇	3044
匕	3045
擦	3046
罄	3047
々	3048
碰	3049
茚	3050
崇	3051
驾	3052
驶	3053
龟	3054
莎	3055
闪	3056
烁	3057
崭	3058
鹅	3059
蔻	3060
矶	3061
瑾	3062
昱	3063
诠	3064
刁	3065
撞	3066
佼	3067
姑	3068
蓼	3069
倘	3070
悖	3071
娱	3072
抉	3073
豫	3074
篙	3075
裟	3076
搿	3077
沓	3078
鲈	3079
闽	3080
嗣	3081
撕	3082
渖	3083
镰	3084
熹	3085
隅	3086
蝴	3087
黜	3088
黼	3089
琅	3090
呛	3091
暖	3092
畔	3093
辞	3094
哄	3095
熬	3096
夺	3097
夕	3098
懂	3099
卉	3100
贤	3101
朵	3102
雾	3103
肴	3104
宪	3105
窖	3106
凑	3107
援	3108
榴	3109
茗	3110
捻	3111
哭	3112
闹	3113
铵	3114
狂	3115
眩	3116
俩	3117
裤	3118
饼	3119
藉	3120
茂	3121
硕	3122
篮	3123
您	3124
琬	3125
拣	3126
蹦	3127
雠	3128
禚	3129
辫	3130
昙	3131
籁	3132
妣	3133
躺	3134
仞	3135
泅	3136
◇	3137
蚓	3138
匮	3139
苇	3140
﹪	3141
痩	3142
壤	3143
壬	3144
樑	3145
兮	3146
夯	3147
锂	3148
揉	3149
孪	3150
荞	3151
粟	3152
跑	3153
绳	3154
骑	3155
杠	3156
玺	3157
嫔	3158
茹	3159
岷	3160
娓	3161
鲲	3162
颊	3163
豪	3164
舟	3165
薯	3166
棉	3167
拭	3168
埃	3169
葚	3170
椹	3171
汽	3172
灏	3173
辩	3174
屡	3175
偱	3176
矢	3177
腴	3178
赘	3179
溏	3180
蜘	3181
帝	3182
粱	3183
沛	3184
禀	3185
栾	3186
裸	3187
彪	3188
啸	3189
鳌	3190
桶	3191
桦	3192
奕	3193
伙	3194
骆	3195
驼	3196
溯	3197
–	3198
驯	3199
廊	3200
Ⅶ	3201
铍	3202
伪	3203
挂	3204
潭	3205
冽	3206
抒	3207
岱	3208
寰	3209
鸾	3210
岳	3211
枉	3212
韶	3213
炳	3214
浪	3215
嘲	3216
纭	3217
Ⅷ	3218
仉	3219
迭	3220
妨	3221
洱	3222
垦	3223
譈	3224
嫁	3225
椐	3226
尴	3227
婵	3228
仳	3229
玫	3230
泥	3231
桓	3232
隶	3233
噁	3234
 	3235
瓅	3236
阉	3237
贺	3238
菔	3239
刃	3240
纂	3241
豁	3242
聆	3243
璨	3244
盎	3245
PAD	0
UNK	1
